2022-03-03T09-56-49,02360,Gothams - Plymouth,02/24/2022 12:00:00 AM,02/25/2022 12:00:00 AM,42,,
2022-03-03T10-04-44,02360,Gothams - Plymouth,02/24/2022 12:00:00 AM,02/25/2022 12:00:00 AM,42,,
2022-03-08T14-40-56,02360,Gothams - Plymouth,02/24/2022 12:00:00 AM,02/25/2022 12:00:00 AM,42,,
2022-03-16T18-51-35,02360,Gotham - Plymouth,39,POINT (-70.644838 41.944313),,3b485fb4-a46e-48cf-a24b-3e306992ec36,03/09/2022 12:00:00 AM
