2022-02-18T16-04-21,15106,ACORX,02/15/2022 12:00:00 AM,02/17/2022 12:00:00 AM,12,,
2022-03-03T09-56-49,15106,ACORX,02/24/2022 12:00:00 AM,02/17/2022 12:00:00 AM,30,,
2022-03-03T10-04-44,15106,ACORX,02/24/2022 12:00:00 AM,03/01/2022 12:00:00 AM,30,,
2022-03-08T14-40-56,15106,ACORX,02/24/2022 12:00:00 AM,03/01/2022 12:00:00 AM,30,,
2022-03-16T18-51-35,15106,ACORX,18,POINT (-80.080816 40.41123),,1177ff88-8a08-458c-81eb-69a265498889,03/09/2022 12:00:00 AM
