2022-03-16T18-51-35,91402,MISSION COMMUNITY HOSPITAL,26,POINT (-118.45662 34.221496),,50704,03/09/2022 12:00:00 AM
2022-03-16T18-51-35,91402,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,81,POINT (-118.430085 34.21985),,50137,03/09/2022 12:00:00 AM
