2022-03-03T09-56-49,69138,GOTHENBURG MEMORIAL HOSPITAL,02/21/2022 12:00:00 AM,02/24/2022 12:00:00 AM,6,,
2022-03-03T10-04-44,69138,GOTHENBURG MEMORIAL HOSPITAL,02/21/2022 12:00:00 AM,02/24/2022 12:00:00 AM,6,,
2022-03-08T14-40-56,69138,GOTHENBURG MEMORIAL HOSPITAL,02/21/2022 12:00:00 AM,02/24/2022 12:00:00 AM,6,,
2022-03-16T18-51-35,69138,GOTHENBURG HEALTH,7,POINT (-100.15337 40.938132),,281313,03/09/2022 12:00:00 AM
