2022-02-18T16-04-21,12303,LI Script North,02/16/2022 12:00:00 AM,,12,,
2022-03-03T09-56-49,12303,LI Script North,02/16/2022 12:00:00 AM,02/22/2022 12:00:00 AM,12,,
2022-03-03T10-04-44,12303,LI Script North,02/16/2022 12:00:00 AM,02/22/2022 12:00:00 AM,12,,
2022-03-08T14-40-56,12303,LI Script North,02/16/2022 12:00:00 AM,02/22/2022 12:00:00 AM,12,,
2022-03-16T18-51-35,12303,LI Script North,29,POINT (-73.933616 42.792176),,e8f1e814-44d2-426a-ae2a-fa7a932f4ef4,03/09/2022 12:00:00 AM
