2022-03-03T09-56-49,74432,Boomer Solutions Pharmacy Eufaula,02/23/2022 12:00:00 AM,02/25/2022 12:00:00 AM,24,,
2022-03-03T10-04-44,74432,Boomer Solutions Pharmacy Eufaula,02/23/2022 12:00:00 AM,02/25/2022 12:00:00 AM,24,,
2022-03-08T14-40-56,74432,Boomer Solutions Pharmacy Eufaula,02/23/2022 12:00:00 AM,02/25/2022 12:00:00 AM,24,,
2022-03-16T18-51-35,74432,BOOMERX SOLUTIONS,24,POINT (-95.584029 35.28386),,8f87f383-6569-4143-b5db-2d42abbfc67e,03/09/2022 12:00:00 AM
