2022-03-03T09-56-49,80045,CHILDRENS HOSPITAL COLORADO,02/24/2022 12:00:00 AM,,6,,
2022-03-03T10-04-44,80045,CHILDRENS HOSPITAL COLORADO,02/24/2022 12:00:00 AM,03/01/2022 12:00:00 AM,6,,
2022-03-08T14-40-56,80045,CHILDRENS HOSPITAL COLORADO,02/24/2022 12:00:00 AM,03/01/2022 12:00:00 AM,6,,
2022-03-16T18-51-35,80045,CHILDREN'S HOSPITAL COLORADO,17,POINT (-104.835018 39.741635),,63301,03/09/2022 12:00:00 AM
