2022-03-08T14-40-56,77539,BAY COLONY PEDIATRICS,03/01/2022 12:00:00 AM,03/04/2022 12:00:00 AM,24,,
2022-03-16T18-51-35,77539,BAY COLONY PEDIATRICS,24,POINT (-95.095969 29.459407),,b91fe104-ec40-4bf5-98eb-ec8c0027c984,03/09/2022 12:00:00 AM
