2022-02-18T16-04-21,98632,KAISER PERMANENTE Longview-Kelso,02/14/2022 12:00:00 AM,02/16/2022 12:00:00 AM,12,,
2022-03-03T09-56-49,98632,KAISER PERMANENTE Longview-Kelso,02/14/2022 12:00:00 AM,02/16/2022 12:00:00 AM,12,,
2022-03-03T10-04-44,98632,KAISER PERMANENTE Longview-Kelso,02/14/2022 12:00:00 AM,02/16/2022 12:00:00 AM,12,,
2022-03-08T14-40-56,98632,KAISER PERMANENTE Longview-Kelso,02/14/2022 12:00:00 AM,02/16/2022 12:00:00 AM,12,,
2022-03-16T18-51-35,98632,Kaiser Permanente - Longview Kelso,2,POINT (-122.927246 46.133938),,04f829c5-21e1-4914-b74e-36df1ef69da9,03/09/2022 12:00:00 AM
