2022-03-16T18-51-35,90027,KAISER FOUNDATION HOSPITAL - LOS ANGELES,36,POINT (-118.294863 34.098138),,50138,03/09/2022 12:00:00 AM
2022-03-16T18-51-35,90027,CHILDREN'S HOSP OF LOS ANGELES,18,POINT (-118.290733 34.098146),,53302,03/09/2022 12:00:00 AM
