2022-03-16T18-51-35,95671,"California State Prison, Sacramento",6,POINT (-121.15944 38.683561),,cb98dd2c-cce3-4f99-91dc-843107089f68,03/09/2022 12:00:00 AM
2022-03-16T18-51-35,95671,Folsom State Prison,8,POINT (-121.161857 38.690933),,aff257cd-0b1d-497b-8d4d-95c7fc8e11fa,03/09/2022 12:00:00 AM
