2022-02-18T16-04-21,62837-1203,FAIRFIELD MEMORIAL HOSPITAL,02/17/2022 12:00:00 AM,,6,,
2022-03-03T09-56-49,62837-1203,FAIRFIELD MEMORIAL HOSPITAL,02/17/2022 12:00:00 AM,02/22/2022 12:00:00 AM,6,,
2022-03-03T10-04-44,62837-1203,FAIRFIELD MEMORIAL HOSPITAL,02/17/2022 12:00:00 AM,02/22/2022 12:00:00 AM,6,,
2022-03-08T14-40-56,62837-1203,FAIRFIELD MEMORIAL HOSPITAL,02/17/2022 12:00:00 AM,02/22/2022 12:00:00 AM,6,,
2022-03-16T18-51-35,62837,FAIRFIELD MEMORIAL HOSPITAL 1,14,POINT (-89.130129 38.579458),,141311,03/09/2022 12:00:00 AM
