2022-03-03T09-56-49,01331,Gothams - Athol,02/24/2022 12:00:00 AM,02/25/2022 12:00:00 AM,30,,
2022-03-03T10-04-44,01331,Gothams - Athol,02/24/2022 12:00:00 AM,02/25/2022 12:00:00 AM,30,,
2022-03-08T14-40-56,01331,Gothams - Athol,02/24/2022 12:00:00 AM,02/25/2022 12:00:00 AM,30,,
2022-03-16T18-51-35,01331,Gotham - Athol,32,POINT (-72.208674 42.586246),,fb7eea96-7c9b-4191-829a-c10b72cd1881,03/09/2022 12:00:00 AM
