2022-03-03T09-56-49,67601,HAYS MEDICAL CENTER,02/28/2022 12:00:00 AM,02/23/2022 12:00:00 AM,12,,
2022-03-03T10-04-44,67601,HAYS MEDICAL CENTER,02/28/2022 12:00:00 AM,02/23/2022 12:00:00 AM,12,,
2022-03-08T14-40-56,67601,HAYS MEDICAL CENTER,02/28/2022 12:00:00 AM,03/02/2022 12:00:00 AM,12,,
2022-03-16T18-51-35,67601,HAYS MEDICAL CENTER,34,POINT (-99.299251 38.880158),,170013,03/09/2022 12:00:00 AM
