2022-03-16T18-51-35,23507,SENTARA NORFOLK GENERAL HOSPITAL,125,POINT (-76.304859 36.862045),,490007,03/09/2022 12:00:00 AM
2022-03-16T18-51-35,23507,CHILDRENS HOSPITAL OF THE KINGS DAUGHTERS INC,25,POINT (-76.301334 36.861834),,493301,03/09/2022 12:00:00 AM
