2022-03-08T14-40-56,33308,Holy Cross Hospital,03/03/2022 12:00:00 AM,03/08/2022 12:00:00 AM,12,,
2022-03-16T18-51-35,33308,HOLY CROSS HOSPITAL,36,POINT (-80.117714 26.185294),,100073,03/09/2022 12:00:00 AM
