2022-03-16T18-51-35,93212,CORCORAN STATE PRISON,5,POINT (-119.555349 36.060303),,732e3be2-5095-4e22-9410-b53c2ad706fc,03/09/2022 12:00:00 AM
2022-03-16T18-51-35,93212,CA SUBS ABUSE TRMT FAC,6,POINT (-119.55047 36.050777),,fd583081-975b-420b-9c59-adba500c22a7,03/09/2022 12:00:00 AM
