2022-03-03T10-04-44,64137,OMNICARE OF KANSAS CITY,02/28/2022 12:00:00 AM,,6,,
2022-03-08T14-40-56,64137,OMNICARE OF KANSAS CITY,02/28/2022 12:00:00 AM,03/03/2022 12:00:00 AM,6,,
2022-03-16T18-51-35,64137,OMNICARE OF KANSAS CITY,6,POINT (-94.529673 38.937321),,e39d7106-dc7a-4bb5-95d7-85999c6dee25,03/09/2022 12:00:00 AM
