2022-02-18T16-04-21,32456,ASCENSION SACRED HEART GULF,02/17/2022 12:00:00 AM,,36,,
2022-03-03T09-56-49,32456,ASCENSION SACRED HEART GULF,02/17/2022 12:00:00 AM,02/22/2022 12:00:00 AM,36,,
2022-03-03T10-04-44,32456,ASCENSION SACRED HEART GULF,02/17/2022 12:00:00 AM,02/22/2022 12:00:00 AM,36,,
2022-03-08T14-40-56,32456,Ascension Sacred Heart Gulf,02/17/2022 12:00:00 AM,02/22/2022 12:00:00 AM,36,,
2022-03-16T18-51-35,32456,ASCENSION SACRED HEART GULF,10,POINT (-85.287465 29.776561),,100313,03/09/2022 12:00:00 AM
2022-03-16T18-51-35,32456,SAC HRT ONTHE GULF IP MM,47,POINT (-85.287465 29.776561),,fcea3da2-6f61-4fbf-b1b3-e2ed56a3f10a,03/09/2022 12:00:00 AM
