2022-02-18T16-04-21,23462,PHARMERICA,02/15/2022 12:00:00 AM,02/17/2022 12:00:00 AM,12,,
2022-03-03T09-56-49,23462,PHARMERICA,02/15/2022 12:00:00 AM,02/17/2022 12:00:00 AM,12,,
2022-03-03T10-04-44,23462,PHARMERICA,02/15/2022 12:00:00 AM,02/17/2022 12:00:00 AM,12,,
2022-03-08T14-40-56,23462,PHARMERICA,02/15/2022 12:00:00 AM,02/17/2022 12:00:00 AM,12,,
2022-03-16T18-51-35,23462,PHARMERICA-VIRGINIA BEACH 8165,12,POINT (-76.161258 36.8416),,9dbfc78d-bdc5-4441-8d5e-8d4070d53ce2,03/09/2022 12:00:00 AM
