2022-03-03T09-56-49,84119,Omnicare of Salt Lake City,02/25/2022 12:00:00 AM,02/23/2022 12:00:00 AM,12,,
2022-03-03T10-04-44,84119,Omnicare of Salt Lake City,02/25/2022 12:00:00 AM,02/23/2022 12:00:00 AM,12,,
2022-03-08T14-40-56,84119,Omnicare of Salt Lake City,02/25/2022 12:00:00 AM,02/23/2022 12:00:00 AM,12,,
2022-03-16T18-51-35,84119,OMNICARE OF SALT LAKE CITY,27,POINT (-111.949814 40.717836),,54c9ff02-5a87-46e6-b0c8-c7ffefd45266,03/09/2022 12:00:00 AM
