2022-03-16T18-51-35,90023,EAST LOS ANGELES DOCTORS HOSPITAL,3,POINT (-118.184093 34.023931),,50641,03/09/2022 12:00:00 AM
2022-03-16T18-51-35,90023,LOS ANGELES COMMUNITY HOSPITAL,4,POINT (-118.186668 34.018874),,50663,03/09/2022 12:00:00 AM
