2022-03-16T18-51-35,35233,CHILDREN'S HOSPITAL OF ALABAMA,21,POINT (-86.805381 33.503222),,13300,03/09/2022 12:00:00 AM
2022-03-16T18-51-35,35233,UNIVERSITY OF ALABAMA HOSPITAL,60,POINT (-86.801925 33.506132),,10033,03/09/2022 12:00:00 AM
