2022-03-03T09-56-49,93726,PharMerica Fresno,02/26/2022 12:00:00 AM,,6,,
2022-03-03T10-04-44,93726,PharMerica Fresno,02/26/2022 12:00:00 AM,03/01/2022 12:00:00 AM,6,,
2022-03-08T14-40-56,93726,PharMerica Fresno,02/26/2022 12:00:00 AM,03/01/2022 12:00:00 AM,6,,
2022-03-16T18-51-35,93726,PHARMERICA - FRESNO 904,9,POINT (-119.730871 36.794139),,f0f15df7-c22a-4c5f-a432-9dc26e5f05aa,03/09/2022 12:00:00 AM
