2022-03-16T18-51-35,08103,COOPER UNIVERSITY HOSPITAL,56,POINT (-75.114653 39.941461),,310014,03/09/2022 12:00:00 AM
2022-03-16T18-51-35,08103,VIRTUA OUR LADY OF LOURDES HOSPITAL,22,POINT (-75.095744 39.927062),,310029,03/09/2022 12:00:00 AM
