2022-02-18T16-04-21,80550,RTW COVID and Viral Testing NOCO,02/17/2022 12:00:00 AM,,12,,
2022-03-03T09-56-49,80550,RTW COVID and Viral Testing NOCO,02/17/2022 12:00:00 AM,02/26/2022 12:00:00 AM,12,,
2022-03-03T10-04-44,80550,RTW COVID and Viral Testing NOCO,02/17/2022 12:00:00 AM,02/26/2022 12:00:00 AM,12,,
2022-03-16T18-51-35,80550,RTW COVID & Viral Testing - NOCO,12,POINT (-104.920942 40.47959),,166a3c59-19a6-4724-a2c7-80c8be2dbe20,03/09/2022 12:00:00 AM
