2022-03-16T18-51-35,30309,Piedmont Atlanta Hospital,65,POINT (-84.388134 33.796494),,d3a741fc8c60ba9b5722bdb132dfdb652ab4d4afd778e456ddf85a08e05177d2,03/09/2022 12:00:00 AM
2022-03-16T18-51-35,30309,PIEDMONT HOSPITAL,65,POINT (-84.393754 33.807478),,110083,03/09/2022 12:00:00 AM
