2022-02-18T16-04-21,15236,Olympus Infusions,02/15/2022 12:00:00 AM,02/17/2022 12:00:00 AM,12,,
2022-03-03T09-56-49,15236,Olympus Infusions,02/24/2022 12:00:00 AM,02/17/2022 12:00:00 AM,30,,
2022-03-03T10-04-44,15236,Olympus Infusions,02/24/2022 12:00:00 AM,02/17/2022 12:00:00 AM,30,,
2022-03-08T14-40-56,15236,Olympus Infusions,02/24/2022 12:00:00 AM,02/17/2022 12:00:00 AM,30,,
2022-03-16T18-51-35,15236,Olympus Infusions,18,POINT (-79.955004 40.342882),,6c655c6d-c328-437d-8431-71b90abf6010,03/09/2022 12:00:00 AM
