2022-03-08T14-40-56,34135,Old Bonita Spring Library,03/03/2022 12:00:00 AM,03/08/2022 12:00:00 AM,264,,
2022-03-16T18-51-35,34135,Old Bonita Springs Library,301,POINT (-81.783178 26.347336),,13ac85b6-b937-4802-9153-b58db1e9f9e9,03/09/2022 12:00:00 AM
