2022-02-18T16-04-21,49525,Infusion Associates,02/17/2022 12:00:00 AM,,12,,
2022-03-03T09-56-49,49525,Infusion Associates,02/17/2022 12:00:00 AM,02/22/2022 12:00:00 AM,12,,
2022-03-03T10-04-44,49525,Infusion Associates,02/17/2022 12:00:00 AM,02/22/2022 12:00:00 AM,12,,
2022-03-08T14-40-56,49525,Infusion Associates,03/04/2022 12:00:00 AM,03/08/2022 12:00:00 AM,18,,
2022-03-16T18-51-35,49525,INFUSION ASSOCIATES,42,POINT (-85.588608 42.987518),,9f0c9de4-6af1-43a2-a0e5-b2b738577ac8,03/09/2022 12:00:00 AM
