2022-03-16T18-51-35,30014,PIEDMONT NEWTON HOSPITAL,6,POINT (-83.848083 33.602672),,110018,03/09/2022 12:00:00 AM
2022-03-16T18-51-35,30014,Piedmont Newton Hospital,6,POINT (-83.834306 33.578343),,fb0e9d3316689fe1c10844d4f1a36ac32010c9f60f254cd1a29b8cce232a5a3d,03/09/2022 12:00:00 AM
