2022-03-16T18-51-35,31064,JASPER MEMORIAL HOSPITAL,6,POINT (-83.686877 33.313982),,111303,03/09/2022 12:00:00 AM
2022-03-16T18-51-35,31064,Jasper Memorial Hospital,12,POINT (-83.712647 33.303197),,62d25cc87ed09970936d0eb622852f7c2c2764a3f811cafe3f218bfb96c357db,03/09/2022 12:00:00 AM
