2022-03-03T09-56-49,92408,Amber Specialty Pharmacy San Bern,02/26/2022 12:00:00 AM,02/22/2022 12:00:00 AM,42,,
2022-03-03T10-04-44,92408,Amber Specialty Pharmacy San Bern,02/26/2022 12:00:00 AM,03/01/2022 12:00:00 AM,42,,
2022-03-08T14-40-56,92408,Amber Specialty Pharmacy San Bern,02/26/2022 12:00:00 AM,03/01/2022 12:00:00 AM,42,,
2022-03-16T18-51-35,92408,Amber Enterprises,42,POINT (-117.278009 34.055861),,402b03a3-801e-43bb-90ca-2c76bf91f94d,03/09/2022 12:00:00 AM
