2022-03-16T18-51-35,31015,CRISP REGIONAL HOSPITAL,20,POINT (-83.782846 31.97749),,110104,03/09/2022 12:00:00 AM
2022-03-16T18-51-35,31015,Crisp Regional Hospital,20,POINT (-83.774831 31.942106),,35ddf5261b043746514d735e0ee473bbe001abde0550ee1a7ed060ecdaa39619,03/09/2022 12:00:00 AM
