2022-03-03T10-04-44,46514,ELKHART GENERAL HOSPITAL,03/01/2022 12:00:00 AM,,12,,
2022-03-08T14-40-56,46514,ELKHART GENERAL HOSPITAL,03/01/2022 12:00:00 AM,03/03/2022 12:00:00 AM,12,,
2022-03-16T18-51-35,46514,ELKHART GENERAL HOSPITAL,17,POINT (-85.991823 41.678732),,150018,03/09/2022 12:00:00 AM
