2022-03-08T14-40-56,75961,NACOGDOCHES MEMORIAL HOSPITAL,03/01/2022 12:00:00 AM,03/04/2022 12:00:00 AM,24,,
2022-03-16T18-51-35,75961,NACOGDOCHES MEMORIAL HOSPITAL,24,POINT (-94.649465 31.612644),,450508,03/09/2022 12:00:00 AM
