2022-02-18T16-04-21,40741-0000,SAINT JOSEPH - LONDON 100281,02/15/2022 12:00:00 AM,02/17/2022 12:00:00 AM,96,,
2022-03-03T09-56-49,40741-0000,SAINT JOSEPH - LONDON 100281,02/28/2022 12:00:00 AM,02/23/2022 12:00:00 AM,192,,
2022-03-03T10-04-44,40741-0000,SAINT JOSEPH - LONDON 100281,02/28/2022 12:00:00 AM,03/01/2022 12:00:00 AM,192,,
2022-03-08T14-40-56,40741-0000,SAINT JOSEPH - LONDON 100281,02/28/2022 12:00:00 AM,03/01/2022 12:00:00 AM,192,,
2022-03-16T18-51-35,40741,CHI SAINT JOSEPH LONDON,158,POINT (-84.110763 37.118935),,180011,03/09/2022 12:00:00 AM
2022-03-16T18-51-35,40741,LAUREL HEIGHTS PHCY,4,POINT (-84.091323 37.132511),,5af87219-fb1f-4ee7-8aa7-42fe878f2ba4,03/09/2022 12:00:00 AM
