2022-03-16T18-51-35,91754,MONTEREY PARK HOSPITAL,4,POINT (-118.13875 34.049769),,50736,03/09/2022 12:00:00 AM
2022-03-16T18-51-35,91754,GARFIELD MEDICAL CENTER,2,POINT (-118.122902 34.067713),,50737,03/09/2022 12:00:00 AM
