2022-03-08T14-40-56,55720,Community Memorial Hospital-Cloquet,03/03/2022 12:00:00 AM,03/04/2022 12:00:00 AM,5,5,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,55720,Community Memorial Hospital-Cloquet,5,POINT (-92.462423 46.731844),1003869082,2.83026770009013E38,03/11/2022 12:00:00 AM
