2022-03-03T09-56-49,98057-2617,KAISER PERM SUPPLY MAIN,02/23/2022 12:00:00 AM,,40,40,02/28/2022 12:00:00 AM
2022-03-03T10-04-44,98057-2617,KAISER PERM SUPPLY MAIN,02/23/2022 12:00:00 AM,02/25/2022 12:00:00 AM,40,40,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,98057-2617,KAISER PERM SUPPLY MAIN,03/03/2022 12:00:00 AM,03/04/2022 12:00:00 AM,80,79,03/07/2022 12:00:00 AM
2022-03-16T18-51-35,98057,KAISER PERM SUPPLY MAIN,79,POINT (-122.23776 47.455664),,2.80731446236206E38,03/11/2022 12:00:00 AM
