2022-02-18T16-04-21,36049,CRENSHAW COMMUNITY HOSPITAL,02/15/2022 12:00:00 AM,,10,,
2022-03-03T09-56-49,36049,CRENSHAW COMMUNITY HOSPITAL,02/21/2022 12:00:00 AM,,20,,
2022-03-03T10-04-44,36049,CRENSHAW COMMUNITY HOSPITAL,02/21/2022 12:00:00 AM,02/23/2022 12:00:00 AM,20,,
2022-03-08T14-40-56,36049,CRENSHAW COMMUNITY HOSPITAL,02/21/2022 12:00:00 AM,02/23/2022 12:00:00 AM,20,10,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,36049,CRENSHAW COMMUNITY HOSPITAL,20,POINT (-86.265595 31.694493),1750480406,2.78573683969071E38,03/11/2022 12:00:00 AM
