2022-02-18T16-04-21,33901,LEE PHARMACY LMH,02/17/2022 12:00:00 AM,,10,0,02/18/2022 12:00:00 AM
2022-03-03T09-56-49,33901,LEE PHARMACY LMH,02/17/2022 12:00:00 AM,,10,10,03/01/2022 12:00:00 AM
2022-03-03T10-04-44,33901,LEE PHARMACY LMH,02/17/2022 12:00:00 AM,02/22/2022 12:00:00 AM,10,10,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,33901,Lee Pharmacy LMH,02/17/2022 12:00:00 AM,02/22/2022 12:00:00 AM,10,10,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,33901,Lee Pharmacy LMH,10,POINT (-81.872295 26.626924),1558302570,2.7857368411358E38,03/11/2022 12:00:00 AM
