2022-02-18T16-04-21,15236,Olympus Infusions,02/16/2022 12:00:00 AM,,25,,
2022-03-03T09-56-49,15236,Olympus Infusions,02/23/2022 12:00:00 AM,,50,21,02/24/2022 12:00:00 AM
2022-03-03T10-04-44,15236,Olympus Infusions,02/23/2022 12:00:00 AM,02/25/2022 12:00:00 AM,50,21,02/24/2022 12:00:00 AM
2022-03-08T14-40-56,15236,Olympus Infusions,02/23/2022 12:00:00 AM,02/25/2022 12:00:00 AM,50,21,02/24/2022 12:00:00 AM
2022-03-16T18-51-35,15236,Olympus Infusions,43,POINT (-79.955004 40.342882),1932865607,2.858635062047E38,03/09/2022 12:00:00 AM
