2022-03-08T14-40-56,34135,Old Bonita Spring Library,03/03/2022 12:00:00 AM,03/08/2022 12:00:00 AM,310,,
2022-03-16T18-51-35,34135,Old Bonita Spring Library,310,POINT (-81.783178 26.347336),,2.88553910205262E38,03/11/2022 12:00:00 AM
