2022-03-03T09-56-49,49849,UPHS BELL,02/25/2022 12:00:00 AM,,5,,
2022-03-03T10-04-44,49849,UPHS BELL,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,5,,
2022-03-08T14-40-56,49849,UPHS BELL,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,5,5,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,49849,UPHS BELL,5,POINT (-87.682993 46.498665),1700213899,2.78573684256656E38,03/08/2022 12:00:00 AM
