2022-03-08T14-40-56,98362,OLYMPIC MEMORIAL HOSPITAL PHARMACY,03/03/2022 12:00:00 AM,03/04/2022 12:00:00 AM,5,5,03/07/2022 12:00:00 AM
2022-03-16T18-51-35,98362,OLYMPIC MEMORIAL HOSPITAL PHARMACY,5,POINT (-123.414084 48.114635),,2.78573684526554E38,03/11/2022 12:00:00 AM
