2022-03-08T14-40-56,24014,CARILION ROANOKE MEM HOSP,03/01/2022 12:00:00 AM,03/03/2022 12:00:00 AM,25,25,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,24014,CARILION ROANOKE MEM HOSP,60,POINT (-79.942297 37.252046),,2.78573684522648E38,03/11/2022 12:00:00 AM
