2022-03-03T09-56-49,64111-3220,ST LUKES HOSP KC WORNAL,02/28/2022 12:00:00 AM,,10,,
2022-03-03T10-04-44,64111-3220,ST LUKES HOSP KC WORNAL,02/28/2022 12:00:00 AM,,10,,
2022-03-08T14-40-56,64111-3220,ST LUKES HOSP KC WORNAL,03/08/2022 12:00:00 AM,03/02/2022 12:00:00 AM,20,10,03/07/2022 12:00:00 AM
2022-03-16T18-51-35,64111,ST LUKES HOSP KC WORNAL,20,POINT (-94.590127 39.046477),,2.78573684283737E38,03/10/2022 12:00:00 AM
