2022-02-18T16-04-21,27536,SUNFLOWER DPC Horner St,02/16/2022 12:00:00 AM,,10,0,02/15/2022 12:00:00 AM
2022-03-03T09-56-49,27536,SUNFLOWER DPC Horner St,02/16/2022 12:00:00 AM,,10,10,02/22/2022 12:00:00 AM
2022-03-03T10-04-44,27536,SUNFLOWER DPC Horner St,02/16/2022 12:00:00 AM,02/18/2022 12:00:00 AM,10,10,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,27536,SUNFLOWER DPC Horner St,02/16/2022 12:00:00 AM,02/18/2022 12:00:00 AM,10,10,03/04/2022 12:00:00 AM
2022-03-16T18-51-35,27536,SUNFLOWER DPC Horner St,10,POINT (-78.406892 36.32526),1609004936,2.78573684306289E38,03/09/2022 12:00:00 AM
