2022-03-03T09-56-49,29425-8908,MEDICAL UNIVERSITY OF SOUTH CAROLIN,02/25/2022 12:00:00 AM,,150,,
2022-03-03T10-04-44,29425-8908,MEDICAL UNIVERSITY OF SOUTH CAROLIN,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,150,,
2022-03-08T14-40-56,29425-8908,MEDICAL UNIVERSITY OF SOUTH CAROLIN,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,150,,
2022-03-16T18-51-35,29425,MEDICAL UNIVERSITY OF SOUTH CAROLIN,150,POINT (-79.946542 32.785322),,2.78573684447603E38,03/11/2022 12:00:00 AM
