2022-03-03T10-04-44,22801,SENTARA RMH MEDICAL CENTER,03/01/2022 12:00:00 AM,,20,,03/01/2022 12:00:00 AM
2022-03-08T14-40-56,22801,SENTARA RMH MEDICAL CENTER,03/01/2022 12:00:00 AM,03/03/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,22801,SENTARA RMH MEDICAL CENTER,20,POINT (-78.858352 38.406103),,2.7857368452342E38,03/11/2022 12:00:00 AM
