2022-03-03T09-56-49,87532,PRESBYTERIAN ESPANOLA HOSPITAL,02/28/2022 12:00:00 AM,,5,,
2022-03-03T10-04-44,87532,PRESBYTERIAN ESPANOLA HOSPITAL,02/28/2022 12:00:00 AM,,5,,
2022-03-08T14-40-56,87532,PRESBYTERIAN ESPANOLA HOSPITAL,02/28/2022 12:00:00 AM,03/02/2022 12:00:00 AM,5,6,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,87532,PRESBYTERIAN ESPANOLA HOSPITAL,5,POINT (-106.086683 35.997101),,2.8648636120968E38,03/11/2022 12:00:00 AM
