2022-03-08T14-40-56,98274,Skagit Valley Hospital,02/28/2022 12:00:00 AM,03/02/2022 12:00:00 AM,5,5,03/07/2022 12:00:00 AM
2022-03-16T18-51-35,98274,Skagit Valley Hospital,5,POINT (-122.324239 48.41742),,2.78573684534391E38,03/07/2022 12:00:00 AM
