2022-02-16T08-23-53,40965,ARH MIDDLESBORO 100019,,,0,10,02/15/2022 12:00:00 AM
2022-03-16T18-51-35,40965,ARH MIDDLESBORO ARH HOSPITAL,9,POINT (-83.740008 36.605202),1891792495,2.78573684205512E38,03/10/2022 12:00:00 AM
