2022-03-03T10-04-44,91606-3631,Rite Aid 05574,03/02/2022 12:00:00 AM,,60,,
2022-03-08T14-40-56,91606-3631,Rite Aid 05574,03/02/2022 12:00:00 AM,03/04/2022 12:00:00 AM,60,60,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,91606,Rite Aid 05574,60,POINT (-118.378664 34.1867),,2.44684608659026E38,03/11/2022 12:00:00 AM
