2022-03-03T10-04-44,91770-1831,Rite Aid 05606,03/02/2022 12:00:00 AM,,40,,
2022-03-08T14-40-56,91770-1831,Rite Aid 05606,03/02/2022 12:00:00 AM,03/04/2022 12:00:00 AM,40,40,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,91770,Rite Aid 05606,40,POINT (-118.074451 34.080782),,2.44684608658985E38,03/11/2022 12:00:00 AM
