2022-03-03T10-04-44,23061-1817,Rite Aid 03698,03/02/2022 12:00:00 AM,,20,,
2022-03-08T14-40-56,23061-1817,Rite Aid 03698,03/02/2022 12:00:00 AM,03/04/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,23061,Rite Aid 03698,20,POINT (-76.518629 37.409507),,2.44684608662261E38,03/11/2022 12:00:00 AM
