2022-02-10T21-04-53,48094-2964,Meijer Store 177,12/30/2021 12:00:00 AM,,0,20,02/10/2022 12:00:00 AM
2022-02-14T09-23-55,48094-2964,Meijer Store 177,12/30/2021 12:00:00 AM,,0,20,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,48094-2964,Meijer Store 177,12/30/2021 12:00:00 AM,,0,20,02/11/2022 12:00:00 AM
2022-02-16T08-11-48,48094-2964,Meijer Store 177,12/30/2021 12:00:00 AM,,0,19,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,48094-2964,Meijer Store 177,12/30/2021 12:00:00 AM,,0,19,02/15/2022 12:00:00 AM
2022-03-16T18-51-35,48094,Meijer Store 177,13,POINT (-83.032451 42.713872),1053475392,2.4510016462031E38,03/11/2022 12:00:00 AM
