2022-03-03T10-04-44,95948-3107,Rite Aid 06090,03/02/2022 12:00:00 AM,,20,,
2022-03-08T14-40-56,95948-3107,Rite Aid 06090,03/02/2022 12:00:00 AM,03/04/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,95948,Rite Aid 06090,20,POINT (-121.68791 39.362643),,2.44684608658931E38,03/11/2022 12:00:00 AM
