2022-02-16T08-11-48,60044,Walgreens Store #06819,,,0,1,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,60044,Walgreens Store #06819,,,0,1,02/15/2022 12:00:00 AM
2022-03-16T18-51-35,60044,Walgreens Store #06819,1,POINT (-87.879919 42.279741),1831385269,2.42510027571234E38,03/11/2022 12:00:00 AM
