2022-03-03T10-04-44,23220-4223,Rite Aid 03715,03/02/2022 12:00:00 AM,,20,,
2022-03-08T14-40-56,23220-4223,Rite Aid 03715,03/02/2022 12:00:00 AM,03/04/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,23220,Rite Aid 03715,20,POINT (-77.446734 37.548566),,2.44684608662251E38,03/11/2022 12:00:00 AM
