2022-03-03T10-04-44,14068-1445,Rite Aid 10814,03/02/2022 12:00:00 AM,,20,,
2022-03-08T14-40-56,14068-1445,Rite Aid 10814,03/02/2022 12:00:00 AM,03/04/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,14068,Rite Aid 10814,19,POINT (-78.76742 43.016741),,2.44684608660796E38,03/11/2022 12:00:00 AM
