2022-03-03T10-04-44,98382-3279,Rite Aid 05265,03/02/2022 12:00:00 AM,,20,,
2022-03-08T14-40-56,98382-3279,Rite Aid 05265,03/02/2022 12:00:00 AM,03/04/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,98382,Rite Aid 05265,20,POINT (-123.11393 48.079684),,2.4468460865786E38,03/11/2022 12:00:00 AM
