2022-02-16T08-11-48,97365-4820,SAMARITAN PACIFIC COMMUNITIES HOSPI,01/14/2022 12:00:00 AM,,0,1,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,97365-4820,SAMARITAN PACIFIC COMMUNITIES HOSPI,01/14/2022 12:00:00 AM,,0,1,02/15/2022 12:00:00 AM
2022-03-16T18-51-35,97365,SAMARITAN PACIFIC COMMUNITIES HOSPI,2,POINT (-124.058598 44.629684),,2.78573684412771E38,03/11/2022 12:00:00 AM
